anzsco_code,raw_title,title_type_code,title_type,jurisdiction_scope,occupation_title,normalised_title,major_group_code,sub_major_group_code,minor_group_code,unit_group_code,major_group_label,preferred_occupation_title,preferred_title_type,preferred_jurisdiction_scope,is_preferred_title
741111,Stores Assistant (A),A,alternative,Generic,Stores Assistant,stores assistant,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
741111,Warehouse Assistant (A),A,alternative,Generic,Warehouse Assistant,warehouse assistant,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
741111,Chiller Hand (S),S,specialisation,Generic,Chiller Hand,chiller hand,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
741111,Manufacturing Storeperson (S),S,specialisation,Generic,Manufacturing Storeperson,manufacturing storeperson,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
741111,Operator Supply (Army) (S),S,specialisation,Generic,Operator Supply (Army),operator supply army,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
741111,Order Picker/Assembler (S),S,specialisation,Generic,Order Picker/Assembler,order picker assembler,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
741111,Stores Despatch Hand (S),S,specialisation,Generic,Stores Despatch Hand,stores despatch hand,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
741111,Stores Naval (Navy) (S),S,specialisation,Generic,Stores Naval (Navy),stores naval navy,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,False
811111,Car Detailer (P),P,principal,Generic,Car Detailer,car detailer,8,81,811,8111,Labourers,Car Detailer,principal,Generic,True
811111,Vehicle Detailer (A),A,alternative,Generic,Vehicle Detailer,vehicle detailer,8,81,811,8111,Labourers,Car Detailer,principal,Generic,False
811211,Commercial Cleaner (P),P,principal,Generic,Commercial Cleaner,commercial cleaner,8,81,811,8112,Labourers,Commercial Cleaner,principal,Generic,True
811211,Aircraft Cabin Cleaner (S),S,specialisation,Generic,Aircraft Cabin Cleaner,aircraft cabin cleaner,8,81,811,8112,Labourers,Commercial Cleaner,principal,Generic,False
811211,School Cleaner (S),S,specialisation,Generic,School Cleaner,school cleaner,8,81,811,8112,Labourers,Commercial Cleaner,principal,Generic,False
811311,Domestic Cleaner (P),P,principal,Generic,Domestic Cleaner,domestic cleaner,8,81,811,8113,Labourers,Domestic Cleaner,principal,Generic,True
811411,Commercial Housekeeper (P),P,principal,Generic,Commercial Housekeeper,commercial housekeeper,8,81,811,8114,Labourers,Commercial Housekeeper,principal,Generic,True
811412,Domestic Housekeeper (P),P,principal,Generic,Domestic Housekeeper,domestic housekeeper,8,81,811,8114,Labourers,Domestic Housekeeper,principal,Generic,True
811511,Laundry Worker (General) (P),P,principal,Generic,Laundry Worker (General),laundry worker general,8,81,811,8115,Labourers,Laundry Worker (General),principal,Generic,True
811511,Folding Machine Operator (S),S,specialisation,Generic,Folding Machine Operator,folding machine operator,8,81,811,8115,Labourers,Laundry Worker (General),principal,Generic,False
811511,Linen Sorter (S),S,specialisation,Generic,Linen Sorter,linen sorter,8,81,811,8115,Labourers,Laundry Worker (General),principal,Generic,False
811512,Drycleaner (P),P,principal,Generic,Drycleaner,drycleaner,8,81,811,8115,Labourers,Drycleaner,principal,Generic,True
811513,Ironer or Presser (P),P,principal,Generic,Ironer or Presser,ironer or presser,8,81,811,8115,Labourers,Ironer or Presser,principal,Generic,True
811611,Carpet Cleaner (P),P,principal,Generic,Carpet Cleaner,carpet cleaner,8,81,811,8116,Labourers,Carpet Cleaner,principal,Generic,True
811611,Upholstery Cleaner (S),S,specialisation,Generic,Upholstery Cleaner,upholstery cleaner,8,81,811,8116,Labourers,Carpet Cleaner,principal,Generic,False
811612,Window Cleaner (P),P,principal,Generic,Window Cleaner,window cleaner,8,81,811,8116,Labourers,Window Cleaner,principal,Generic,True
811699,Cleaners nec (P),P,principal,Generic,Cleaners nec,cleaners nec,8,81,811,8116,Labourers,Cleaners nec,principal,Generic,True
811699,Chimney Sweep (N),N,nec_category,Generic,Chimney Sweep,chimney sweep,8,81,811,8116,Labourers,Cleaners nec,principal,Generic,False
811699,Graffiti Cleaner (N),N,nec_category,Generic,Graffiti Cleaner,graffiti cleaner,8,81,811,8116,Labourers,Cleaners nec,principal,Generic,False
811699,Swimming Pool Cleaner (N),N,nec_category,Generic,Swimming Pool Cleaner,swimming pool cleaner,8,81,811,8116,Labourers,Cleaners nec,principal,Generic,False
821111,Builder's Labourer (P),P,principal,Generic,Builder's Labourer,builder s labourer,8,82,821,8211,Labourers,Builder's Labourer,principal,Generic,True
821111,Construction Worker (A),A,alternative,Generic,Construction Worker,construction worker,8,82,821,8211,Labourers,Builder's Labourer,principal,Generic,False
821111,Bricklayer's Assistant (S),S,specialisation,Generic,Bricklayer's Assistant,bricklayer s assistant,8,82,821,8211,Labourers,Builder's Labourer,principal,Generic,False
821111,Carpenter's Assistant (S),S,specialisation,Generic,Carpenter's Assistant,carpenter s assistant,8,82,821,8211,Labourers,Builder's Labourer,principal,Generic,False
821111,Tiler's Assistant (S),S,specialisation,Generic,Tiler's Assistant,tiler s assistant,8,82,821,8211,Labourers,Builder's Labourer,principal,Generic,False
821112,"Drainage, Sewerage and Stormwater Labourer (P)",P,principal,Generic,"Drainage, Sewerage and Stormwater Labourer",drainage sewerage and stormwater labourer,8,82,821,8211,Labourers,"Drainage, Sewerage and Stormwater Labourer",principal,Generic,True
821113,Earthmoving Labourer (P),P,principal,Generic,Earthmoving Labourer,earthmoving labourer,8,82,821,8211,Labourers,Earthmoving Labourer,principal,Generic,True
821113,Grave Digger (S),S,specialisation,Generic,Grave Digger,grave digger,8,82,821,8211,Labourers,Earthmoving Labourer,principal,Generic,False
821114,Plumber's Assistant (P),P,principal,Generic,Plumber's Assistant,plumber s assistant,8,82,821,8211,Labourers,Plumber's Assistant,principal,Generic,True
821211,Concreter (P),P,principal,Generic,Concreter,concreter,8,82,821,8212,Labourers,Concreter,principal,Generic,True
821211,Concrete Worker (A),A,alternative,Generic,Concrete Worker,concrete worker,8,82,821,8212,Labourers,Concreter,principal,Generic,False
821311,Fencer (P),P,principal,Generic,Fencer,fencer,8,82,821,8213,Labourers,Fencer,principal,Generic,True
821311,Fence Erector (A),A,alternative,Generic,Fence Erector,fence erector,8,82,821,8213,Labourers,Fencer,principal,Generic,False
821411,Building Insulation Installer (P),P,principal,Generic,Building Insulation Installer,building insulation installer,8,82,821,8214,Labourers,Building Insulation Installer,principal,Generic,True
821411,Window Tinter (Building) (S),S,specialisation,Generic,Window Tinter (Building),window tinter building,8,82,821,8214,Labourers,Building Insulation Installer,principal,Generic,False
821412,Home Improvement Installer (P),P,principal,Generic,Home Improvement Installer,home improvement installer,8,82,821,8214,Labourers,Home Improvement Installer,principal,Generic,True
821412,Awning Installer (S),S,specialisation,Generic,Awning Installer,awning installer,8,82,821,8214,Labourers,Home Improvement Installer,principal,Generic,False
821412,Carport Erector (S),S,specialisation,Generic,Carport Erector,carport erector,8,82,821,8214,Labourers,Home Improvement Installer,principal,Generic,False
821412,Curtain Fitter (S),S,specialisation,Generic,Curtain Fitter,curtain fitter,8,82,821,8214,Labourers,Home Improvement Installer,principal,Generic,False
821412,Security Door Installer (S),S,specialisation,Generic,Security Door Installer,security door installer,8,82,821,8214,Labourers,Home Improvement Installer,principal,Generic,False
821412,Shower Screen Installer (S),S,specialisation,Generic,Shower Screen Installer,shower screen installer,8,82,821,8214,Labourers,Home Improvement Installer,principal,Generic,False
821511,Paving and Surfacing Labourer (P),P,principal,Generic,Paving and Surfacing Labourer,paving and surfacing labourer,8,82,821,8215,Labourers,Paving and Surfacing Labourer,principal,Generic,True
821611,Railway Track Worker (P),P,principal,Generic,Railway Track Worker,railway track worker,8,82,821,8216,Labourers,Railway Track Worker,principal,Generic,True
821611,Railway Fettler (A),A,alternative,Generic,Railway Fettler,railway fettler,8,82,821,8216,Labourers,Railway Track Worker,principal,Generic,False
821611,Track Inspector (S),S,specialisation,Generic,Track Inspector,track inspector,8,82,821,8216,Labourers,Railway Track Worker,principal,Generic,False
821711,Construction Rigger (P),P,principal,Generic,Construction Rigger,construction rigger,8,82,821,8217,Labourers,Construction Rigger,principal,Generic,True
821712,Scaffolder (P),P,principal,Generic,Scaffolder,scaffolder,8,82,821,8217,Labourers,Scaffolder,principal,Generic,True
821713,Steel Fixer (P),P,principal,Generic,Steel Fixer,steel fixer,8,82,821,8217,Labourers,Steel Fixer,principal,Generic,True
821714,Structural Steel Erector (P),P,principal,Generic,Structural Steel Erector,structural steel erector,8,82,821,8217,Labourers,Structural Steel Erector,principal,Generic,True
821911,Crane Chaser (P),P,principal,Generic,Crane Chaser,crane chaser,8,82,821,8219,Labourers,Crane Chaser,principal,Generic,True
821911,Dogman/woman (S),S,specialisation,Generic,Dogman/woman,dogman woman,8,82,821,8219,Labourers,Crane Chaser,principal,Generic,False
821911,Slinger (S),S,specialisation,Generic,Slinger,slinger,8,82,821,8219,Labourers,Crane Chaser,principal,Generic,False
821912,Driller's Assistant (P),P,principal,Generic,Driller's Assistant,driller s assistant,8,82,821,8219,Labourers,Driller's Assistant,principal,Generic,True
821912,Driller's Offsider (A),A,alternative,Generic,Driller's Offsider,driller s offsider,8,82,821,8219,Labourers,Driller's Assistant,principal,Generic,False
821912,Roustabout (Oil and Gas) (A),A,alternative,Generic,Roustabout (Oil and Gas),roustabout oil and gas,8,82,821,8219,Labourers,Driller's Assistant,principal,Generic,False
821912,Derrick Hand (S),S,specialisation,Generic,Derrick Hand,derrick hand,8,82,821,8219,Labourers,Driller's Assistant,principal,Generic,False
821912,Roughneck (S),S,specialisation,Generic,Roughneck,roughneck,8,82,821,8219,Labourers,Driller's Assistant,principal,Generic,False
821912,Well Treatment Offsider (S),S,specialisation,Generic,Well Treatment Offsider,well treatment offsider,8,82,821,8219,Labourers,Driller's Assistant,principal,Generic,False
821913,Lagger (P),P,principal,Generic,Lagger,lagger,8,82,821,8219,Labourers,Lagger,principal,Generic,True
821914,Mining Support Worker (P),P,principal,Generic,Mining Support Worker,mining support worker,8,82,821,8219,Labourers,Mining Support Worker,principal,Generic,True
821914,Mineral Ore Processing Labourer (A),A,alternative,Generic,Mineral Ore Processing Labourer,mineral ore processing labourer,8,82,821,8219,Labourers,Mining Support Worker,principal,Generic,False
821914,Pit Crew Support Worker (S),S,specialisation,Generic,Pit Crew Support Worker,pit crew support worker,8,82,821,8219,Labourers,Mining Support Worker,principal,Generic,False
821915,Surveyor's Assistant (P),P,principal,Generic,Surveyor's Assistant,surveyor s assistant,8,82,821,8219,Labourers,Surveyor's Assistant,principal,Generic,True
821915,Geological Survey Field Assistant (S),S,specialisation,Generic,Geological Survey Field Assistant,geological survey field assistant,8,82,821,8219,Labourers,Surveyor's Assistant,principal,Generic,False
821915,Seismic Survey Assistant (S),S,specialisation,Generic,Seismic Survey Assistant,seismic survey assistant,8,82,821,8219,Labourers,Surveyor's Assistant,principal,Generic,False
831111,Baking Factory Worker (P),P,principal,Generic,Baking Factory Worker,baking factory worker,8,83,831,8311,Labourers,Baking Factory Worker,principal,Generic,True
831111,Biscuit Factory Worker (S),S,specialisation,Generic,Biscuit Factory Worker,biscuit factory worker,8,83,831,8311,Labourers,Baking Factory Worker,principal,Generic,False
831111,Bread Room Hand (S),S,specialisation,Generic,Bread Room Hand,bread room hand,8,83,831,8311,Labourers,Baking Factory Worker,principal,Generic,False
831112,Brewery Worker (P),P,principal,Generic,Brewery Worker,brewery worker,8,83,831,8311,Labourers,Brewery Worker,principal,Generic,True
831113,Confectionery Maker (P),P,principal,Generic,Confectionery Maker,confectionery maker,8,83,831,8311,Labourers,Confectionery Maker,principal,Generic,True
831113,Chocolate Maker (S),S,specialisation,Generic,Chocolate Maker,chocolate maker,8,83,831,8311,Labourers,Confectionery Maker,principal,Generic,False
831114,Dairy Products Maker (P),P,principal,Generic,Dairy Products Maker,dairy products maker,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,True
831114,Butter Maker (S),S,specialisation,Generic,Butter Maker,butter maker,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,False
831114,Cheese Factory Worker (S),S,specialisation,Generic,Cheese Factory Worker,cheese factory worker,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,False
831114,Cheese Maker (S),S,specialisation,Generic,Cheese Maker,cheese maker,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,False
831114,Milk Processing Worker (S),S,specialisation,Generic,Milk Processing Worker,milk processing worker,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,False
831114,Milk Treater (S),S,specialisation,Generic,Milk Treater,milk treater,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,False
831114,Pasteuriser Operator (S),S,specialisation,Generic,Pasteuriser Operator,pasteuriser operator,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,False
831114,Yoghurt Maker (S),S,specialisation,Generic,Yoghurt Maker,yoghurt maker,8,83,831,8311,Labourers,Dairy Products Maker,principal,Generic,False
831115,Fruit and Vegetable Factory Worker (P),P,principal,Generic,Fruit and Vegetable Factory Worker,fruit and vegetable factory worker,8,83,831,8311,Labourers,Fruit and Vegetable Factory Worker,principal,Generic,True
